contentGroupKind,contentGroupKey,isRepresentativeInGroup,relativePath,bytes,bytesSha256,textractBlocksNormSha256,textractOutJson,textNormSha256,numPages,normalizedTextChars,parseError,textractReadError
textract_blocks_no_ids,"textract_norm:2dc071399ccf8836129a0da9ed637e0c099f84fb17d4e1c59e96d093eb220afa",1,"doop/OneDrive_3_12-5-2026/Cronogramas grado/Modalidad a distancia, en línea/Cronograma académico modular_GR-TEC_EL-P_Íntegro_202630.pdf",1137061,484e5c579666daf0930ed1a0af5270377ce8e74bd2087a54b1a48f8261d3c7b5,2dc071399ccf8836129a0da9ed637e0c099f84fb17d4e1c59e96d093eb220afa,"484e5c57_doop_OneDrive_3_12-5-2026_Cronogramas_grado_Modalidad_a_distancia_en_li_nea_Cronograma_acade_mico_modular_GR-TEC_EL-P_I_.json",,6,0,,
textract_blocks_no_ids,"textract_norm:2eca50a8037331ea5f5d80d4fe40a862dc37ac1584500d626c280dbe04e7edc4",1,"doop/OneDrive_3_12-5-2026/Trámites y servicios/Cronograma_Servicios de reconocimiento_GR, PS, TEC_D, EL__ABR-AGO_2026.pdf",189257,76484ad70c9939280886172414e2a50d176cb665e284ca31d6aa8c2d204d8422,2eca50a8037331ea5f5d80d4fe40a862dc37ac1584500d626c280dbe04e7edc4,"76484ad7_doop_OneDrive_3_12-5-2026_Tra_mites_y_servicios_Cronograma_Servicios_de_reconocimiento_GR_PS_TEC_D_EL_ABR-AGO_2026.json",985e5aec6bec3c7b1362f80b5ed90f8f1dde1c9da89c30913e9992fdf140011f,3,4097,,
textract_blocks_no_ids,"textract_norm:2f4b41f75b3f83ca87f66af02b92da956d98de5d6af32d13dcc68e69e51b0b1a",1,"doop/OneDrive_4_12-5-2026/Cronogramas grado/Modalidad presencial/Cronograma Unidad Titulación Especial_GR-PS_D-P_Íntegro_202630.pdf",3933378,18b209296a738dfe92cf959d218e7894b1c8b4eddc7f722cd95ac38c4a112a5e,2f4b41f75b3f83ca87f66af02b92da956d98de5d6af32d13dcc68e69e51b0b1a,"18b20929_doop_OneDrive_4_12-5-2026_Cronogramas_grado_Modalidad_presencial_Cronograma_Unidad_Titulacio_n_Especial_GR-PS_D-P_I_nteg.json",,18,0,,
textract_blocks_no_ids,"textract_norm:32037429e0efebb19e28e99d320f596431fe75a7e1b11c101d975445dde56bc1",1,"doop/OneDrive_3_12-5-2026/Cronogramas grado/Modalidad presencial/Cronograma Ubicación-Suficiencia-Validación conocimientos de Inglés_GR-TEC-PS_D-El-P_Íntegro_202630.pdf",911862,714162353d896cfe45f6161039f8fb7316b1e7f8e1a5a6e50df924f134da0647,32037429e0efebb19e28e99d320f596431fe75a7e1b11c101d975445dde56bc1,"71416235_doop_OneDrive_3_12-5-2026_Cronogramas_grado_Modalidad_presencial_Cronograma_Ubicacio_n-Suficiencia-Validacio_n_conocimie.json",,4,0,,
textract_blocks_no_ids,"textract_norm:377c9375ebd50d83ff360443d2588dc65af3e0662daa50af4229a24942449920",1,"doop/OneDrive_4_12-5-2026/Cronogramas grado/Modalidad a distancia, en línea/Cronograma académico modular_GR-TEC_EL-P_Íntegro_202630.pdf",1137061,484e5c579666daf0930ed1a0af5270377ce8e74bd2087a54b1a48f8261d3c7b5,377c9375ebd50d83ff360443d2588dc65af3e0662daa50af4229a24942449920,"484e5c57_doop_OneDrive_4_12-5-2026_Cronogramas_grado_Modalidad_a_distancia_en_li_nea_Cronograma_acade_mico_modular_GR-TEC_EL-P_I_.json",,6,0,,
textract_blocks_no_ids,"textract_norm:37899bf348949837696b8abf759cd42144959cec7f6edb1e58446cdeaf367c99",1,"doop/RV_ Publicación calendarios_ grado, modalidad en línea, abril - agosto 2026/Calendario académico modular_TEC_P_Docentes_202630.pdf",194508,c836f5ecea3be346601dea7e789b2db8a4201f1067488c8f1921d8ff471f7670,37899bf348949837696b8abf759cd42144959cec7f6edb1e58446cdeaf367c99,"c836f5ec_doop_RV_Publicacio_n_calendarios_grado_modalidad_en_li_nea_abril_-_agosto_2026_Calendario_acad_mico_modular_TEC_P_Docent.json",57c5342ebb833a3ab7f656702969481905177c9a7e0fac12cc08f4a24180b51f,2,1618,,
textract_blocks_no_ids,"textract_norm:38fad4410cba9d755f7e53fcfac763003b419e101b44f38189aec5981af57e3e",1,"doop/OneDrive_3_12-5-2026/Trámites y servicios/Cronograma_Servicios de matrícula_GR, PS, TEC_P, D, EL__ABR-AGO_2026.pdf",152976,7aeb2602e6263eef47fbf470698f9fd58623113cdd29a001d6c7994b0aa5b29f,38fad4410cba9d755f7e53fcfac763003b419e101b44f38189aec5981af57e3e,"7aeb2602_doop_OneDrive_3_12-5-2026_Tra_mites_y_servicios_Cronograma_Servicios_de_matri_cula_GR_PS_TEC_P_D_EL_ABR-AGO_2026.json",e3a0b60e0b28e1d59ad670693fe92ed5806af692062699201a8d38b2879a8e4d,3,5226,,
textract_blocks_no_ids,"textract_norm:3a0d0ad62b5b2dc9da52f67eae819b50d4734a34851cbdb946bb368580273185",1,"doop/RV_ Publicación calendarios_ estudiantes abril - agosto 2026 2/Calendario académico_GR_D-EL_Estudiantes_202630.pdf",1026300,8570afd5ab5fe80c98e74a1f52c24ea0ccf25cac16e6ff4a1c3fdade02e4ceb1,3a0d0ad62b5b2dc9da52f67eae819b50d4734a34851cbdb946bb368580273185,"8570afd5_doop_RV_Publicacio_n_calendarios_estudiantes_abril_-_agosto_2026_2_Calendario_acad_mico_GR_D-EL_Estudiantes_202630.json",bbf96b5c65c991eab6c8aa8219559304a04f82bcf4c702be2a0b2edec055efd7,4,2186,,
textract_blocks_no_ids,"textract_norm:3a3152f30f7990e7980a391933b1903188e1cf7e93a46e2f2f5da662e9868e24",1,"doop/OneDrive_4_12-5-2026/Cronogramas posgrados/Cronograma Validación general_GR-PS-TEC_D-EL-P_Íntegro_202630.pdf",883651,882543dbe81055bab12932d31f7aa53a932dadb831acc6eb5e3c27391c0e132d,3a3152f30f7990e7980a391933b1903188e1cf7e93a46e2f2f5da662e9868e24,"882543db_doop_OneDrive_4_12-5-2026_Cronogramas_posgrados_Cronograma_Validacio_n_general_GR-PS-TEC_D-EL-P_I_ntegro_202630.json",,4,0,,
textract_blocks_no_ids,"textract_norm:3b4a32e5da06d99b641fd7d4a410f32779fff88ef8798497b03b4aec11408d22",1,"doop/RV_ Publicación de calendarios_ UTE-UIC-UT periodo abril - agosto 2026 2/Cronograma Unidad Titulación Especial_GR-PS_D-P_Íntegro_202630.pdf",3933378,18b209296a738dfe92cf959d218e7894b1c8b4eddc7f722cd95ac38c4a112a5e,3b4a32e5da06d99b641fd7d4a410f32779fff88ef8798497b03b4aec11408d22,"18b20929_doop_RV_Publicacio_n_de_calendarios_UTE-UIC-UT_periodo_abril_-_agosto_2026_2_Cronograma_Unidad_Titulaci_n_Especial_GR-PS.json",,18,0,,
textract_blocks_no_ids,"textract_norm:3d6ed63ddce1d53e1f930b186af72f2ceb1c4e7b7ccb4b35876f8034ee926c01",1,"doop/OneDrive_2_12-5-2026/Cronograma_Elaboración material educativo_TEC_EL_Íntegro.pdf",584656,767a5816aa3728f9ae2ec91888d3ca493c6d515a04950c28610558618ea6e6ae,3d6ed63ddce1d53e1f930b186af72f2ceb1c4e7b7ccb4b35876f8034ee926c01,"767a5816_doop_OneDrive_2_12-5-2026_Cronograma_Elaboracio_n_material_educativo_TEC_EL_I_ntegro.json",,2,0,,
textract_blocks_no_ids,"textract_norm:3e20056931c6856f4d289d85b968ece0bbc5900084bce2d88ec29fa6e9bcb3d3",1,"doop/OneDrive_4_12-5-2026/Cronogramas grado/Modalidad presencial/Alcance matrícula GR_MP_ABR-AGO_2026.pdf",154196,5ef78a323a869abe2c96e1f0c4aa4495489de3909761d1c82b39c350fc6eab86,3e20056931c6856f4d289d85b968ece0bbc5900084bce2d88ec29fa6e9bcb3d3,"5ef78a32_doop_OneDrive_4_12-5-2026_Cronogramas_grado_Modalidad_presencial_Alcance_matri_cula_GR_MP_ABR-AGO_2026.json",,2,0,,
textract_blocks_no_ids,"textract_norm:3f0f9eb5462125ad1a2c39fabe488d364bb7a57e762194d06e159c05d134dc75",1,"doop/OneDrive_3_12-5-2026/Cronogramas grado/Modalidad a distancia, en línea/Mátriculas_GR_D-EL__ABR-AGO_2026.pdf",173741,76d833226d3d6e229f607227f32b6df13ad3ce6333024c5af6761896ebfd0184,3f0f9eb5462125ad1a2c39fabe488d364bb7a57e762194d06e159c05d134dc75,"76d83322_doop_OneDrive_3_12-5-2026_Cronogramas_grado_Modalidad_a_distancia_en_li_nea_Ma_triculas_GR_D-EL_ABR-AGO_2026.json",,1,0,,
textract_blocks_no_ids,"textract_norm:40031cd4dfcfdfdfc6fa6c0c1d9bc12457b8a265038853cdc9a82fec3fe6a58b",1,"doop/RV_ Publicación calendarios_ validación general, validación de inglés abril - agosto 2026 2/Calendario Validación Listening-Speaking_GR_EL_Estudiantes_202630.pdf",193141,e089972973de0ddf71d99388bbb294b1437dfc43fd1950d82397a8cfc05a13b8,40031cd4dfcfdfdfc6fa6c0c1d9bc12457b8a265038853cdc9a82fec3fe6a58b,"e0899729_doop_RV_Publicacio_n_calendarios_validacio_n_general_validacio_n_de_ingle_s_abril_-_agosto_2026_2_Calendario_Validaci_n_.json",053763df897fd48cf642ef64676f80a841c66e58ebdbe7ecca324d9d26656c0c,2,1287,,
textract_blocks_no_ids,"textract_norm:4261609e33ee411f9e7a9b318d0893d76fe938ebc76e621f4e1e2a478dc8cbff",1,"doop/OneDrive_4_12-5-2026/Cronogramas técnico tecnológico/Modalidad en línea/Inscripciones C Competencias específicas_TEC_EL__ABR-AGO_2026.pdf",169147,246f0acb168619fa2e087edcab9947ecc9b5dcb26ba55c138e61f072a2602091,4261609e33ee411f9e7a9b318d0893d76fe938ebc76e621f4e1e2a478dc8cbff,"246f0acb_doop_OneDrive_4_12-5-2026_Cronogramas_te_cnico_tecnolo_gico_Modalidad_en_li_nea_Inscripciones_C_Competencias_especi_fica.json",,1,0,,
textract_blocks_no_ids,"textract_norm:48973f04b3e2f96767261587609be044fac9dd03ca0fb31691203fc922516b22",1,"doop/RV_ Publicación calendarios_ estudiantes abril - agosto 2026 2/Calendario académico_Posgrados_P_Estudiantes_202630.pdf",900606,cf0d619cd07dbe3fd512b7637638f563438f7c01ffd193499ad6e222fbcb4946,48973f04b3e2f96767261587609be044fac9dd03ca0fb31691203fc922516b22,"cf0d619c_doop_RV_Publicacio_n_calendarios_estudiantes_abril_-_agosto_2026_2_Calendario_acad_mico_Posgrados_P_Estudiantes_202630.json",409995ca37390fa8a294713c20c3e3b3461d9eaec84681a922513b427d25bd07,4,1728,,
textract_blocks_no_ids,"textract_norm:493adf672251b59c843ecaab0e411a51ff25aa17da354056e768b58fb249c680",1,"doop/OneDrive_1_12-5-2026/Cronograma Ubicación-Suficiencia-Validación conocimientos de Inglés_GR-TEC-PS_D-El-P_Íntegro_202625-202630-202650.pdf",911862,714162353d896cfe45f6161039f8fb7316b1e7f8e1a5a6e50df924f134da0647,493adf672251b59c843ecaab0e411a51ff25aa17da354056e768b58fb249c680,"71416235_doop_OneDrive_1_12-5-2026_Cronograma_Ubicacio_n-Suficiencia-Validacio_n_conocimientos_de_Ingle_s_GR-TEC-PS_D-El-P_I_nteg.json",,4,0,,
textract_blocks_no_ids,"textract_norm:4a4fa87c4fcb5089ede85acf0802b3f0ba4bef71908960bbd4f24f7ae33250cb",1,"doop/OneDrive_2_12-5-2026/Servicios Reconocimiento de Estudios_TEC_EL_Íntegro_202650.pdf",198842,85fe1894c307d369e08054d49e5a4b53da09a7cc7e9b46afd9bf5e378b9d411f,4a4fa87c4fcb5089ede85acf0802b3f0ba4bef71908960bbd4f24f7ae33250cb,"85fe1894_doop_OneDrive_2_12-5-2026_Servicios_Reconocimiento_de_Estudios_TEC_EL_I_ntegro_202650.json",4f124dc16980fc9dffa48cbb4f543eadb6785dd7ecc3e7e95a0f2a2438920c46,2,2234,,
textract_blocks_no_ids,"textract_norm:4aa5912134cfe6289c63577b81b6eea61c8bdbe616a7ea7ee309f0f6af8e1b0f",1,"doop/RV_ Publicación de calendarios_ UTE-UIC-UT periodo abril - agosto 2026 2/Calendario académico Trabajo Integración Curricular_TEC_EL_Docentes_202630.pdf",191111,a38c0b427ede645c44f3b0fc71719ab57f764ab4bbdee63da07b41684709dead,4aa5912134cfe6289c63577b81b6eea61c8bdbe616a7ea7ee309f0f6af8e1b0f,"a38c0b42_doop_RV_Publicacio_n_de_calendarios_UTE-UIC-UT_periodo_abril_-_agosto_2026_2_Calendario_acad_mico_Trabajo_Integraci_n_Cu.json",88479c53dc6f35f18b5cefc1787c9bd59855a41e05b88870e046e8426d749b94,2,1075,,
textract_blocks_no_ids,"textract_norm:4ade8db384cbd11e2e0674b8906ce4f854453911803c5fee1e1d55a9b46d709a",1,"doop/OneDrive_3_12-5-2026/Cronogramas posgrados/Matrículas Unidad Titulación Especial (UTE)_Posgrados_D-El-P-H__ABR-AGO_2026.pdf",120668,193bc80e046075dfd63a3dea98477e453634a435bbc42e98438bb9fafa9e2798,4ade8db384cbd11e2e0674b8906ce4f854453911803c5fee1e1d55a9b46d709a,"193bc80e_doop_OneDrive_3_12-5-2026_Cronogramas_posgrados_Matri_culas_Unidad_Titulacio_n_Especial_UTE_Posgrados_D-El-P-H_ABR-AGO_2.json",,1,0,,
textract_blocks_no_ids,"textract_norm:4c875cd93bb9a58aaaaeace55a865aef42137615a2e6485082a59e9e69ac017f",1,"doop/OneDrive_3_12-5-2026/Cronogramas técnico tecnológico/Modalidad presencial/Alcance matrícula TEC_MP_ABR-AGO_2026.pdf",1643144,640db6302a473d36749635d016dd7a4e3040755b0873dfe8c103181e743c1d0f,4c875cd93bb9a58aaaaeace55a865aef42137615a2e6485082a59e9e69ac017f,"640db630_doop_OneDrive_3_12-5-2026_Cronogramas_te_cnico_tecnolo_gico_Modalidad_presencial_Alcance_matri_cula_TEC_MP_ABR-AGO_2026.json",,4,0,,
textract_blocks_no_ids,"textract_norm:4e195150cc03ace682197e1c9a936155cb295f952ae1da2b46646a19e55a748d",1,"doop/RV_ Publicación de calendarios_ UTE-UIC-UT periodo abril - agosto 2026 2/Cronograma Unidad Integración Curricular_GR-PS-TEC_D-EL-P_Íntegro_202630.pdf",3198758,eee1c735ea4b9a4725d3a7b45546c4316b424bef1a1c62c2478ab9c4c3212818,4e195150cc03ace682197e1c9a936155cb295f952ae1da2b46646a19e55a748d,"eee1c735_doop_RV_Publicacio_n_de_calendarios_UTE-UIC-UT_periodo_abril_-_agosto_2026_2_Cronograma_Unidad_Integraci_n_Curricular_GR.json",,14,0,,
textract_blocks_no_ids,"textract_norm:52e58ff5b4d0081a4e58630e132dc4323263032d8ca1414f711fa59bdb4ad66e",1,"doop/RV_ Publicación de calendarios_ UTE-UIC-UT periodo abril - agosto 2026 2/Calendario académico Unidad Integración Curricular_GR_D-EL_Docentes_202630.pdf",199783,e75bc4ac99f7fd8face3df046212ab7c127ff2f4871ae8a77c714335ee8f175f,52e58ff5b4d0081a4e58630e132dc4323263032d8ca1414f711fa59bdb4ad66e,"e75bc4ac_doop_RV_Publicacio_n_de_calendarios_UTE-UIC-UT_periodo_abril_-_agosto_2026_2_Calendario_acad_mico_Unidad_Integraci_n_Cur.json",61804fa507023da52f4a3641f34f620a02d9816513abf805c8cd5a54bce53de5,2,2558,,
textract_blocks_no_ids,"textract_norm:56d12e9d54a47fa42b5921660d7ee79ea00d5afbfee2f33fc37ed85bcfe1aab5",1,"doop/OneDrive_3_12-5-2026/Cronogramas grado/Modalidad a distancia, en línea/Cronograma Ubicación-Suficiencia-Validación conocimientos de Inglés_GR-TEC-PS_D-El-P_Íntegro_202630.pdf",911862,714162353d896cfe45f6161039f8fb7316b1e7f8e1a5a6e50df924f134da0647,56d12e9d54a47fa42b5921660d7ee79ea00d5afbfee2f33fc37ed85bcfe1aab5,"71416235_doop_OneDrive_3_12-5-2026_Cronogramas_grado_Modalidad_a_distancia_en_li_nea_Cronograma_Ubicacio_n-Suficiencia-Validacio_.json",,4,0,,
textract_blocks_no_ids,"textract_norm:5799644ee4854039d4bd27f7db51b1987b5ab8503e847d5eeb1a7b4535ea12e8",1,"doop/OneDrive_3_12-5-2026/Cronogramas posgrados/Admisiones_Posgrados_D-El-P__ABR-AGO_2026.pdf",588138,9f0477d1d5ff9dc4fa75d7ea70d0dffb7546f872ddf4fca3875eba07419401f1,5799644ee4854039d4bd27f7db51b1987b5ab8503e847d5eeb1a7b4535ea12e8,"9f0477d1_doop_OneDrive_3_12-5-2026_Cronogramas_posgrados_Admisiones_Posgrados_D-El-P_ABR-AGO_2026.json",,2,0,,
textract_blocks_no_ids,"textract_norm:5a4f6983953e4cd4b0abcc9c29bdc36967b7fe583d128305da5dcfdf0514a800",1,"doop/OneDrive_3_12-5-2026/Cronogramas técnico tecnológico/Modalidad en línea/Matrículas_TEC_EL__ABR-AGO_2026.pdf",130565,4ccdf05a8b72e694f0e5068c4aa3357f6c0c8411978ef2ac2dd25cbedbefca61,5a4f6983953e4cd4b0abcc9c29bdc36967b7fe583d128305da5dcfdf0514a800,"4ccdf05a_doop_OneDrive_3_12-5-2026_Cronogramas_te_cnico_tecnolo_gico_Modalidad_en_li_nea_Matri_culas_TEC_EL_ABR-AGO_2026.json",,1,0,,
textract_blocks_no_ids,"textract_norm:5c27c9035d508e46b308d642aba5b3ee52fff12f80d24e9975465c11727f8614",1,"doop/RV_ Publicación calendarios_ validación general, validación de inglés abril - agosto 2026 2/Calendario Validación Listening-Speaking_GR_EL_Docentes_202630.pdf",189887,e72cb4034e5cfac10db99013d04fd9a046e76ee81d134f16062b985da26e6591,5c27c9035d508e46b308d642aba5b3ee52fff12f80d24e9975465c11727f8614,"e72cb403_doop_RV_Publicacio_n_calendarios_validacio_n_general_validacio_n_de_ingle_s_abril_-_agosto_2026_2_Calendario_Validaci_n_.json",398798c40f3590f357c9f952b23171fa96ff446c8f27e18af1bff3312eeb2bb4,2,810,,
textract_blocks_no_ids,"textract_norm:5d07b70d078780224b3e86adf158d8aa1aaa4a13025f953e6b5292bcf65f0091",1,"doop/RV_ Publicación calendarios_ validación general, validación de inglés abril - agosto 2026 2/Calendario Validación general_GR-PS-TEC_D-EL_Docentes_202630.pdf",193283,255e66137ca5c125447377434cc24d64f8fd23fafd80981dde3d1bc863057799,5d07b70d078780224b3e86adf158d8aa1aaa4a13025f953e6b5292bcf65f0091,"255e6613_doop_RV_Publicacio_n_calendarios_validacio_n_general_validacio_n_de_ingle_s_abril_-_agosto_2026_2_Calendario_Validaci_n_.json",57bc2f95fd639d0aa04b35ab88b2b03a879f09d7374db0da25ee04ef54737312,2,1199,,
textract_blocks_no_ids,"textract_norm:5d33a344528b2af51f15827b5fb48f146eff614fd1532dc314ca84b8824dfcd8",1,"doop/OneDrive_3_12-5-2026/Cronogramas posgrados/Cronograma Unidad Titulación Especial_GR-PS_D-P_Íntegro_202630.pdf",3933378,18b209296a738dfe92cf959d218e7894b1c8b4eddc7f722cd95ac38c4a112a5e,5d33a344528b2af51f15827b5fb48f146eff614fd1532dc314ca84b8824dfcd8,"18b20929_doop_OneDrive_3_12-5-2026_Cronogramas_posgrados_Cronograma_Unidad_Titulacio_n_Especial_GR-PS_D-P_I_ntegro_202630.json",,18,0,,
textract_blocks_no_ids,"textract_norm:5de857436d37d017b1c4d391fa8a4e0114b92df9224d93ae58c674cc258ecdbe",1,"doop/RV_ Publicación calendarios_ estudiantes abril - agosto 2026 2/Calendario académico_TEC_EL_Estudiantes_202630.pdf",1026290,0da73d04324b0aa1a578585aa8964ceb8ab32eb6a03fa2372d8c6cd49ba46a47,5de857436d37d017b1c4d391fa8a4e0114b92df9224d93ae58c674cc258ecdbe,"0da73d04_doop_RV_Publicacio_n_calendarios_estudiantes_abril_-_agosto_2026_2_Calendario_acad_mico_TEC_EL_Estudiantes_202630.json",301b36a678a897860e592d9aa9c30e00dd082abd5c032cc16648962bdc8107e7,4,2192,,
textract_blocks_no_ids,"textract_norm:5ff2d7e6ce0fab8c9470f9b3d215d996e730223d61366a5e4629cb7f2f7b1af8",1,"doop/OneDrive_3_12-5-2026/Cronogramas grado/Modalidad presencial/Cronograma Unidad Integración Curricular_GR-PS-TEC_D-EL-P_Íntegro_202630.pdf",3198758,eee1c735ea4b9a4725d3a7b45546c4316b424bef1a1c62c2478ab9c4c3212818,5ff2d7e6ce0fab8c9470f9b3d215d996e730223d61366a5e4629cb7f2f7b1af8,"eee1c735_doop_OneDrive_3_12-5-2026_Cronogramas_grado_Modalidad_presencial_Cronograma_Unidad_Integracio_n_Curricular_GR-PS-TEC_D-E.json",,14,0,,
textract_blocks_no_ids,"textract_norm:603743dc9b88734d8c9f5a1dafad91fe8441adc2498067ee830c504aceeddcc7",1,"doop/OneDrive_4_12-5-2026/Cronogramas posgrados/Matrículas Unidad Titulación Especial (UTE)_Posgrados_D-El-P-H__ABR-AGO_2026.pdf",120668,193bc80e046075dfd63a3dea98477e453634a435bbc42e98438bb9fafa9e2798,603743dc9b88734d8c9f5a1dafad91fe8441adc2498067ee830c504aceeddcc7,"193bc80e_doop_OneDrive_4_12-5-2026_Cronogramas_posgrados_Matri_culas_Unidad_Titulacio_n_Especial_UTE_Posgrados_D-El-P-H_ABR-AGO_2.json",,1,0,,
textract_blocks_no_ids,"textract_norm:612143cf10a3c35b7a21d4b5091f315346d38745173353218b6f95ae98796e8a",1,"doop/OneDrive_3_12-5-2026/Cronogramas grado/Modalidad a distancia, en línea/Cronograma Académico_regular-CCE__GR-TEC__D-EL__Íntegro__202630.pdf",2367315,dc23d185ab9ef63df81538759a8e1a6a0f5ed48f3f5b21784981b2abbfee0e49,612143cf10a3c35b7a21d4b5091f315346d38745173353218b6f95ae98796e8a,"dc23d185_doop_OneDrive_3_12-5-2026_Cronogramas_grado_Modalidad_a_distancia_en_li_nea_Cronograma_Acade_mico_regular-CCE_GR-TEC_D-E.json",,10,0,,
textract_blocks_no_ids,"textract_norm:612b423e5a08ab39c3f91881e12012b2963782467ac6d17a661c873efb5a5132",1,"doop/OneDrive_3_12-5-2026/Cronogramas grado/Modalidad presencial/Alcance matrícula GR_MP_ABR-AGO_2026.pdf",154196,5ef78a323a869abe2c96e1f0c4aa4495489de3909761d1c82b39c350fc6eab86,612b423e5a08ab39c3f91881e12012b2963782467ac6d17a661c873efb5a5132,"5ef78a32_doop_OneDrive_3_12-5-2026_Cronogramas_grado_Modalidad_presencial_Alcance_matri_cula_GR_MP_ABR-AGO_2026.json",,2,0,,
textract_blocks_no_ids,"textract_norm:621785bb5c949c6c9e59a5c49e6fe617b53f4a79801fc2186a8dde4c7d3fc17e",1,"doop/OneDrive_1_12-5-2026/Cronograma Académico_regular-CCE_TEC_EL_Íntegro_202625.pdf",752125,edb7ca72b2503f1e37b0ea8afb26d48bde309654a66293323552bc0a3a368aa8,621785bb5c949c6c9e59a5c49e6fe617b53f4a79801fc2186a8dde4c7d3fc17e,"fbffe2af_doop_OneDrive_1_12-5-2026_Cronograma_Acade_mico_regular-CCE_TEC_EL_I_ntegro_202625.json",,4,0,,
textract_blocks_no_ids,"textract_norm:62a46e79ce97da27deff1c2199165f8fcc2a2eb8fb3f33526d61ae013b219b07",1,"doop/OneDrive_2_12-5-2026/Servicios Matrícula_TEC_EL_Íntegro_202650.pdf",196827,8d5a86a76b2df285e32b4433d5b885f80682b4ee39be2d9c652d2206eb7f7ad1,62a46e79ce97da27deff1c2199165f8fcc2a2eb8fb3f33526d61ae013b219b07,"8d5a86a7_doop_OneDrive_2_12-5-2026_Servicios_Matri_cula_TEC_EL_I_ntegro_202650.json",b7a3182d45b60f23d32d7173f5e69df18db505ebfd6747d13b1cdf2e4de6f673,2,2001,,
textract_blocks_no_ids,"textract_norm:657983e8576ca888277f72b86dcce628c97bc04d3dd4f07805a223c9e9f913a9",1,"doop/RV_ Publicación calendarios_ validación general, validación de inglés abril - agosto 2026 2/Calendario Validación conocimientos de Inglés_GR-PS_D-EL-P_Estudiantes_202630.pdf",193604,75fa085ee37516b1e937aef8467cffb380c41f0f5cb039a6d182642b11f6efbf,657983e8576ca888277f72b86dcce628c97bc04d3dd4f07805a223c9e9f913a9,"75fa085e_doop_RV_Publicacio_n_calendarios_validacio_n_general_validacio_n_de_ingle_s_abril_-_agosto_2026_2_Calendario_Validaci_n_.json",05472613bc9fe1fbd7822eb865c5aea72916f8b8aadb3bac53310e0f70b810b9,2,1452,,
textract_blocks_no_ids,"textract_norm:662be3ef1e5426524e0c0e9eed5431196a35335ed675723bdb47778fe367c513",1,"doop/OneDrive_2_12-5-2026/Cronograma Académico_regular-CCE_TEC_EL_Íntegro_202650.pdf",750603,fbffe2af38853792054ab7d6bd3fd31d498b7619de15849098eb4970b9194fd9,662be3ef1e5426524e0c0e9eed5431196a35335ed675723bdb47778fe367c513,"fbffe2af_doop_OneDrive_2_12-5-2026_Cronograma_Acade_mico_regular-CCE_TEC_EL_I_ntegro_202650.json",,4,0,,
textract_blocks_no_ids,"textract_norm:67c7cd04fe250f75f5bfeb79df52dc06bcc8ba955cf9a2a3c5d0a6811587273a",1,"doop/RV_ Publicación calendarios_ validación general, validación de inglés abril - agosto 2026 2/Calendario Ubicación-Suficiencia de Inglés_GR-TEC-PS_D-El-P_Docentes.pdf",191807,ab8dadc69f7ae879cd310ada61ac151cbc073006ed69454316287bed25ee12a3,67c7cd04fe250f75f5bfeb79df52dc06bcc8ba955cf9a2a3c5d0a6811587273a,"ab8dadc6_doop_RV_Publicacio_n_calendarios_validacio_n_general_validacio_n_de_ingle_s_abril_-_agosto_2026_2_Calendario_Ubicaci_n-S.json",a0ce4e4bd8a3c93163ea7f896c99d719dacef4134f0415edb290c68003fd54bb,2,1032,,
textract_blocks_no_ids,"textract_norm:6a587c615377a245e3052f2b97135d3a7a47fe57910a7d7109e99141508a86af",1,"doop/OneDrive_4_12-5-2026/Cronogramas grado/Modalidad a distancia, en línea/Matrículas Curso Competencias Específicas_GR_D-El__ABR-AGO_2026.pdf",125788,d4f69b891255d2f59b8707b9b809b388943ccac7e374ec92fe6698c8adfa6e30,6a587c615377a245e3052f2b97135d3a7a47fe57910a7d7109e99141508a86af,"d4f69b89_doop_OneDrive_4_12-5-2026_Cronogramas_grado_Modalidad_a_distancia_en_li_nea_Matri_culas_Curso_Competencias_Especi_ficas_.json",,1,0,,
textract_blocks_no_ids,"textract_norm:6c19933a8e87eb92c3fd9b1246a539ff6ef147d39dbde01f772e15dab7d34982",1,"doop/OneDrive_3_12-5-2026/Cronogramas posgrados/Cronograma Académico_PS_P-El-HI_Íntegro_202630.pdf",236609,2bfae6cacb42d49f86dd47f13bacc5227a882f264efe9e8fed3f000f348de2c2,6c19933a8e87eb92c3fd9b1246a539ff6ef147d39dbde01f772e15dab7d34982,"2bfae6ca_doop_OneDrive_3_12-5-2026_Cronogramas_posgrados_Cronograma_Acade_mico_PS_P-El-HI_I_ntegro_202630.json",8eb2e80aad94c79f2a6bc20581f39a8330dcfe3bfd035ea9181bfb333e32c989,5,13234,,
textract_blocks_no_ids,"textract_norm:6c6a5b822c066aebb96b981ed723c1cf47edc07acb673fc114079754509f55fe",1,"doop/OneDrive_4_12-5-2026/Cronogramas grado/Modalidad a distancia, en línea/Matrículas Unidad Titulación Especial (UTE)_GR_D-El__ABR-AGO_2026.pdf",127321,3a2bb2a3b7cb10f5c46c2669c59a82917d773fd5dd555b0e216f25594310f401,6c6a5b822c066aebb96b981ed723c1cf47edc07acb673fc114079754509f55fe,"3a2bb2a3_doop_OneDrive_4_12-5-2026_Cronogramas_grado_Modalidad_a_distancia_en_li_nea_Matri_culas_Unidad_Titulacio_n_Especial_UTE_.json",,1,0,,
